vehicle_id,city_mpg_ft1,city_electricity_consumption,highway_mpg_ft1,highway_electricity_consumption,unadjusted_city_mpg_ft1,unadjusted_highway_mpg_ft1,combined_mpg_ft1,combined_electricity_consumption,annual_fuel_cost_ft1,save_or_spend_5_year,annual_consumption_in_barrels_ft1,tailpipe_co2_ft1,tailpipe_co2_in_grams_mile_ft1,fuel_economy_score,my_mpg_data
26587,7.227448000000001,0.0,10.203456,0.0,8.928024,14.454896000000002,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27705,7.227448000000001,0.0,10.203456,0.0,8.928024,14.454896000000002,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
26561,7.652592,0.0,10.6286,0.0,9.778312,14.88004,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27681,7.652592,0.0,10.6286,0.0,9.778312,14.88004,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27550,7.652592,0.0,7.227448000000001,0.0,9.353168,10.203456,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28426,7.652592,0.0,7.227448000000001,0.0,9.353168,10.203456,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27549,5.526872,0.0,5.526872,0.0,6.802304,7.652592,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
28425,5.526872,0.0,5.526872,0.0,6.802304,7.652592,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
27593,6.37716,0.0,8.502880000000001,0.0,8.077736,11.478888,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28455,6.37716,0.0,8.077736,0.0,8.077736,11.053744,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27591,8.077736,0.0,9.353168,0.0,10.203456,12.75432,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27594,6.802304,0.0,8.502880000000001,0.0,8.502880000000001,11.478888,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28454,8.077736,0.0,9.353168,0.0,10.203456,12.75432,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
28456,6.37716,0.0,8.502880000000001,0.0,8.077736,11.478888,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27592,8.077736,0.0,9.778312,0.0,10.203456,13.604608,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27595,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28457,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27585,7.227448000000001,0.0,8.928024,0.0,8.928024,12.329176,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27588,6.802304,0.0,8.502880000000001,0.0,8.502880000000001,11.904032,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28449,7.227448000000001,0.0,8.928024,0.0,8.928024,12.329176,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28451,6.37716,0.0,8.502880000000001,0.0,8.077736,11.478888,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27586,8.077736,0.0,9.353168,0.0,10.203456,12.75432,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27589,6.802304,0.0,8.502880000000001,0.0,8.502880000000001,11.478888,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28450,8.077736,0.0,9.353168,0.0,10.203456,12.75432,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
28452,6.37716,0.0,8.502880000000001,0.0,8.077736,11.478888,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27587,8.077736,0.0,9.778312,0.0,10.203456,13.604608,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27590,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28453,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26599,3.401152,0.0,4.2514400000000006,0.0,4.2514400000000006,5.952016,3.826296,0.0,3315.0,-10837.5,36.62333333,-1.0,987.4444444,-1.0,N
27716,3.401152,0.0,4.2514400000000006,0.0,4.2514400000000006,5.952016,3.826296,0.0,3315.0,-10837.5,36.62333333,-1.0,987.4444444,-1.0,N
26600,3.401152,0.0,4.676584,0.0,4.2514400000000006,6.37716,3.826296,0.0,3315.0,-10837.5,36.62333333,-1.0,987.4444444,-1.0,N
27717,3.401152,0.0,4.676584,0.0,4.2514400000000006,6.37716,3.826296,0.0,3315.0,-10837.5,36.62333333,-1.0,987.4444444,-1.0,N
26601,2.976008,0.0,4.2514400000000006,0.0,3.826296,5.526872,3.401152,0.0,3697.5,-12750.0,41.20125,-1.0,1110.875,-1.0,N
27718,2.976008,0.0,4.2514400000000006,0.0,3.826296,5.526872,3.401152,0.0,3697.5,-12750.0,41.20125,-1.0,1110.875,-1.0,N
26607,8.077736,0.0,10.203456,0.0,10.203456,14.029752,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27724,8.077736,0.0,10.203456,0.0,10.203456,14.029752,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
26608,8.928024,0.0,12.329176,0.0,11.478888,17.005760000000002,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,Y
27725,8.928024,0.0,12.329176,0.0,11.478888,17.005760000000002,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,N
26609,6.802304,0.0,8.502880000000001,0.0,8.502880000000001,11.904032,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27726,6.802304,0.0,8.502880000000001,0.0,8.502880000000001,11.904032,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26930,6.37716,0.0,8.502880000000001,0.0,8.077736,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
26931,6.37716,0.0,8.502880000000001,0.0,8.077736,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28000,6.37716,0.0,8.077736,0.0,8.077736,11.053744,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28001,6.802304,0.0,8.928024,0.0,8.502880000000001,12.329176,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26932,7.227448000000001,0.0,9.778312,0.0,8.928024,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
28002,7.227448000000001,0.0,10.203456,0.0,8.928024,14.029752,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
27143,6.37716,0.0,8.502880000000001,0.0,8.077736,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28171,6.802304,0.0,8.928024,0.0,8.502880000000001,12.329176,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27144,6.802304,0.0,9.778312,0.0,8.502880000000001,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
28172,6.802304,0.0,10.203456,0.0,8.502880000000001,14.029752,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
26602,6.37716,0.0,8.502880000000001,0.0,8.077736,11.478888,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
26604,6.802304,0.0,8.928024,0.0,8.502880000000001,12.329176,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27719,6.37716,0.0,8.502880000000001,0.0,8.077736,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27721,6.802304,0.0,8.928024,0.0,8.502880000000001,12.329176,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26603,7.652592,0.0,10.203456,0.0,9.353168,14.029752,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
26605,7.227448000000001,0.0,9.778312,0.0,8.928024,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
27720,7.652592,0.0,10.203456,0.0,9.778312,14.029752,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27722,7.227448000000001,0.0,9.778312,0.0,8.928024,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
26606,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.904032,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27723,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.904032,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
26588,5.952016,0.0,8.928024,0.0,7.227448000000001,12.329176,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27706,6.37716,0.0,8.928024,0.0,7.652592,12.329176,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
26562,8.502880000000001,0.0,11.053744,0.0,10.6286,15.305184,9.353168,0.0,1360.0,-1062.5,14.98227273,-1.0,403.9545455,-1.0,N
27682,8.502880000000001,0.0,11.053744,0.0,10.6286,15.305184,9.353168,0.0,1360.0,-1062.5,14.98227273,-1.0,403.9545455,-1.0,N
26820,7.227448000000001,0.0,8.077736,0.0,8.928024,11.053744,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26821,7.227448000000001,0.0,8.077736,0.0,8.928024,11.053744,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26933,4.676584,0.0,6.802304,0.0,5.952016,9.353168,5.526872,0.0,2295.0,-5737.5,25.35461538,-1.0,683.6153846,-1.0,N
26934,5.1017280000000005,0.0,7.227448000000001,0.0,6.37716,9.778312,5.952016,0.0,2125.0,-4887.5,23.54357143,-1.0,634.7857143,-1.0,N
26610,8.928024,0.0,10.203456,0.0,11.478888,14.454896000000002,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
27727,8.928024,0.0,10.203456,0.0,11.478888,14.454896000000002,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
26612,7.652592,0.0,10.6286,0.0,9.353168,14.88004,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27729,7.652592,0.0,10.6286,0.0,9.353168,14.88004,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
26611,8.928024,0.0,11.478888,0.0,11.478888,16.155472,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,N
26613,7.652592,0.0,11.053744,0.0,9.778312,15.305184,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27728,8.928024,0.0,11.478888,0.0,11.478888,16.155472,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,N
27730,7.652592,0.0,11.053744,0.0,9.778312,15.305184,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,Y
26797,7.652592,0.0,10.203456,0.0,9.353168,14.029752,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
26798,6.37716,0.0,9.353168,0.0,8.077736,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27888,7.652592,0.0,10.203456,0.0,9.353168,14.029752,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27889,6.37716,0.0,9.353168,0.0,8.077736,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26614,6.37716,0.0,9.353168,0.0,8.077736,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27731,6.37716,0.0,9.353168,0.0,8.077736,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26799,6.37716,0.0,9.353168,0.0,8.077736,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
27890,6.37716,0.0,9.353168,0.0,8.077736,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26935,8.502880000000001,0.0,11.904032,0.0,10.6286,16.580616,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
26936,7.227448000000001,0.0,10.203456,0.0,8.928024,14.454896000000002,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
26938,8.928024,0.0,13.179464,0.0,11.478888,18.281192,10.6286,0.0,1317.5,-850.0,15.2874,-1.0,407.2,-1.0,N
28003,8.502880000000001,0.0,11.904032,0.0,10.6286,16.580616,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
28004,6.802304,0.0,9.353168,0.0,8.502880000000001,13.179464,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
28006,8.928024,0.0,12.329176,0.0,11.053744,17.430904,10.203456,0.0,1360.0,-1062.5,15.924375,-1.0,424.1666667,-1.0,N
26937,6.802304,0.0,9.778312,0.0,8.502880000000001,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
28005,6.802304,0.0,9.778312,0.0,8.502880000000001,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
28007,8.928024,0.0,13.179464,0.0,11.053744,18.281192,10.203456,0.0,1360.0,-1062.5,15.924375,-1.0,424.1666667,-1.0,N
27145,8.077736,0.0,11.053744,0.0,10.203456,15.730328,9.353168,0.0,1360.0,-1062.5,14.98227273,-1.0,403.9545455,-1.0,N
27146,6.37716,0.0,8.928024,0.0,8.077736,12.329176,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27148,8.928024,0.0,13.179464,0.0,11.478888,18.281192,10.6286,0.0,1317.5,-850.0,15.2874,-1.0,407.2,-1.0,N
28173,8.077736,0.0,11.053744,0.0,10.203456,15.730328,9.353168,0.0,1360.0,-1062.5,14.98227273,-1.0,403.9545455,-1.0,N
28174,6.37716,0.0,8.502880000000001,0.0,7.652592,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28176,8.928024,0.0,12.329176,0.0,11.053744,17.430904,10.203456,0.0,1360.0,-1062.5,15.924375,-1.0,424.1666667,-1.0,N
27147,6.802304,0.0,9.778312,0.0,8.502880000000001,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
28175,6.802304,0.0,9.778312,0.0,8.502880000000001,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
28177,8.928024,0.0,13.179464,0.0,11.053744,18.281192,10.203456,0.0,1360.0,-1062.5,15.924375,-1.0,424.1666667,-1.0,Y
27192,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.904032,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27193,7.652592,0.0,11.053744,0.0,9.778312,15.730328,8.928024,0.0,1572.5,-2125.0,18.19928571,-1.0,484.7619048,-1.0,N
28219,5.526872,0.0,8.502880000000001,0.0,6.802304,11.478888,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27049,5.952016,0.0,8.077736,0.0,7.227448000000001,11.053744,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27050,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.904032,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27051,7.652592,0.0,11.053744,0.0,9.778312,15.730328,8.928024,0.0,1572.5,-2125.0,18.19928571,-1.0,484.7619048,-1.0,N
28098,6.37716,0.0,8.502880000000001,0.0,7.652592,11.478888,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
28099,5.526872,0.0,8.502880000000001,0.0,6.802304,11.478888,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
28100,8.928024,0.0,13.179464,0.0,11.053744,18.281192,10.203456,0.0,1360.0,-1062.5,15.924375,-1.0,424.1666667,-1.0,N
27052,6.37716,0.0,8.502880000000001,0.0,8.077736,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
27054,5.952016,0.0,8.077736,0.0,7.227448000000001,11.053744,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
28101,6.37716,0.0,8.502880000000001,0.0,8.077736,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28103,5.952016,0.0,8.077736,0.0,7.227448000000001,11.053744,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27053,5.952016,0.0,8.077736,0.0,7.227448000000001,11.053744,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27055,5.952016,0.0,8.928024,0.0,7.227448000000001,12.329176,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27056,7.652592,0.0,11.053744,0.0,9.778312,15.730328,8.928024,0.0,1572.5,-2125.0,18.19928571,-1.0,484.7619048,-1.0,N
28102,6.37716,0.0,8.502880000000001,0.0,7.652592,11.478888,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
28104,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.904032,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
26939,7.227448000000001,0.0,9.353168,0.0,8.928024,13.179464,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
28008,6.802304,0.0,9.353168,0.0,8.502880000000001,12.75432,7.652592,0.0,1657.5,-2550.0,18.31166667,-1.0,493.7222222,-1.0,N
26940,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.904032,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
26941,6.37716,0.0,8.928024,0.0,7.652592,12.329176,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
26942,8.502880000000001,0.0,12.329176,0.0,10.6286,17.430904,9.778312,0.0,1445.0,-1487.5,16.61673913,-1.0,442.6086957,-1.0,N
26943,7.652592,0.0,11.478888,0.0,9.778312,16.155472,8.928024,0.0,1572.5,-2125.0,18.19928571,-1.0,484.7619048,-1.0,N
28009,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.904032,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
28010,6.37716,0.0,8.502880000000001,0.0,7.652592,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,N
28011,8.077736,0.0,12.329176,0.0,10.203456,17.005760000000002,9.353168,0.0,1487.5,-1700.0,17.37204545,-1.0,462.7272727,-1.0,N
26944,5.526872,0.0,8.502880000000001,0.0,6.802304,11.478888,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
26945,5.526872,0.0,8.502880000000001,0.0,6.802304,11.478888,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
26946,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.478888,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
26947,7.652592,0.0,11.053744,0.0,9.353168,15.305184,8.928024,0.0,1572.5,-2125.0,18.19928571,-1.0,484.7619048,-1.0,N
28012,5.526872,0.0,8.077736,0.0,6.802304,11.053744,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
28013,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.904032,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
26800,5.526872,0.0,8.502880000000001,0.0,6.802304,11.478888,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
26801,5.526872,0.0,8.502880000000001,0.0,6.802304,11.478888,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
26802,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.478888,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27891,5.526872,0.0,8.077736,0.0,6.802304,11.053744,6.37716,0.0,1997.5,-4250.0,21.974,-1.0,592.4666667,-1.0,N
27892,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.904032,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
26803,8.928024,0.0,12.329176,0.0,11.478888,17.005760000000002,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,N
26804,7.652592,0.0,10.203456,0.0,9.778312,14.029752,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
26807,9.353168,0.0,12.329176,0.0,11.904032,17.005760000000002,10.6286,0.0,1190.0,-212.5,13.1844,-1.0,355.48,-1.0,N
27893,8.928024,0.0,12.329176,0.0,11.478888,17.005760000000002,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,N
27894,7.652592,0.0,9.778312,0.0,9.353168,13.604608,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27897,8.077736,0.0,11.053744,0.0,10.203456,15.730328,9.353168,0.0,1360.0,-1062.5,14.98227273,-1.0,403.9545455,-1.0,N
26805,8.077736,0.0,11.053744,0.0,10.203456,15.305184,9.353168,0.0,1360.0,-1062.5,14.98227273,-1.0,403.9545455,-1.0,N
26808,9.353168,0.0,12.329176,0.0,11.904032,17.430904,10.6286,0.0,1190.0,-212.5,13.1844,-1.0,355.48,-1.0,N
27895,8.502880000000001,0.0,11.053744,0.0,10.6286,15.305184,9.353168,0.0,1360.0,-1062.5,14.98227273,-1.0,403.9545455,-1.0,N
27898,8.928024,0.0,12.75432,0.0,11.478888,17.856048,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,N
26806,9.778312,0.0,14.029752,0.0,12.329176,19.556624,11.053744,0.0,1147.5,0.0,12.67730769,-1.0,341.8076923,-1.0,N
27896,9.778312,0.0,13.604608,0.0,12.329176,19.13148,11.053744,0.0,1147.5,0.0,12.67730769,-1.0,341.8076923,-1.0,N
27082,8.928024,0.0,12.329176,0.0,11.478888,17.005760000000002,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,N
27084,7.652592,0.0,11.053744,0.0,9.778312,15.305184,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
28121,8.928024,0.0,12.329176,0.0,11.478888,17.005760000000002,10.203456,0.0,1232.5,-425.0,13.73375,-1.0,370.2916667,-1.0,N
28123,7.652592,0.0,11.053744,0.0,9.778312,15.730328,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27085,8.928024,0.0,11.904032,0.0,11.053744,16.580616,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
28124,8.928024,0.0,11.904032,0.0,11.053744,16.580616,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
27083,9.778312,0.0,14.029752,0.0,12.329176,19.556624,11.053744,0.0,1147.5,0.0,12.67730769,-1.0,341.8076923,-1.0,N
28122,9.778312,0.0,13.604608,0.0,12.329176,19.13148,11.053744,0.0,1147.5,0.0,12.67730769,-1.0,341.8076923,-1.0,N
26809,8.502880000000001,0.0,11.904032,0.0,10.6286,16.580616,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
26811,7.227448000000001,0.0,10.203456,0.0,8.928024,14.029752,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
27899,8.502880000000001,0.0,11.904032,0.0,10.6286,16.580616,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
27901,7.227448000000001,0.0,9.778312,0.0,8.928024,13.604608,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
26810,8.502880000000001,0.0,12.329176,0.0,10.6286,17.430904,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
26812,7.227448000000001,0.0,10.203456,0.0,8.928024,14.029752,8.077736,0.0,1572.5,-2125.0,17.34789474,-1.0,467.7368421,-1.0,N
27900,8.502880000000001,0.0,12.329176,0.0,10.6286,17.430904,9.778312,0.0,1275.0,-637.5,14.33086957,-1.0,386.3913043,-1.0,N
27902,7.227448000000001,0.0,10.203456,0.0,8.928024,14.454896000000002,8.502880000000001,0.0,1487.5,-1700.0,16.4805,-1.0,444.35,-1.0,N
27057,5.952016,0.0,8.077736,0.0,7.227448000000001,11.053744,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
27058,7.652592,0.0,11.053744,0.0,9.778312,15.730328,8.928024,0.0,1572.5,-2125.0,18.19928571,-1.0,484.7619048,-1.0,N
28105,5.952016,0.0,8.077736,0.0,7.227448000000001,11.053744,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,Y
26813,7.652592,0.0,11.053744,0.0,9.778312,15.305184,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
27903,7.652592,0.0,11.053744,0.0,9.778312,15.730328,8.928024,0.0,1402.5,-1275.0,15.69571429,-1.0,423.1904762,-1.0,N
26814,8.928024,0.0,13.179464,0.0,11.478888,18.281192,10.6286,0.0,1190.0,-212.5,13.1844,-1.0,355.48,-1.0,N
27904,8.928024,0.0,13.179464,0.0,11.478888,18.281192,10.6286,0.0,1190.0,-212.5,13.1844,-1.0,355.48,-1.0,N
26948,6.37716,0.0,8.502880000000001,0.0,7.652592,11.904032,7.227448000000001,0.0,1742.5,-2975.0,19.38882353,-1.0,522.7647059,-1.0,Y
26949,7.652592,0.0,11.053744,0.0,9.353168,15.305184,8.928024,0.0,1572.5,-2125.0,18.19928571,-1.0,484.7619048,-1.0,N
28014,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.478888,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
26815,5.952016,0.0,8.502880000000001,0.0,7.227448000000001,11.478888,6.802304,0.0,1870.0,-3612.5,20.600625,-1.0,555.4375,-1.0,N
